card_id,user_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2894,679,Amex,Credit,11/17/2024,YES,1,9900,5/6/2024,2007,No
5972,679,Mastercard,Debit,4/21/2024,YES,2,14713,12/9/2024,2011,No
3741,679,Mastercard,Debit,5/23/2024,YES,2,2290,7/5/2024,2011,No
673,1333,Mastercard,Debit,1/20/2024,NO,1,28203,1/20/2024,2020,No
674,1333,Mastercard,Credit,1/20/2024,YES,1,30200,1/20/2024,2020,No
1719,1333,Mastercard,Debit,11/21/2024,YES,2,3565,2/20/2024,2020,No
675,1333,Mastercard,Debit,6/20/2024,YES,1,3565,1/20/2024,2020,No
1199,398,Visa,Debit,3/21/2024,YES,1,17111,2/9/2024,2010,No
2012,398,Visa,Debit,8/21/2024,YES,2,21264,3/1/1999,2009,No
5323,398,Mastercard,Debit,2/20/2024,YES,1,15125,10/17/2024,2017,No
2337,398,Visa,Debit,2/20/2024,YES,2,16472,3/14/2024,2014,No
676,151,Mastercard,Credit,11/21/2024,NO,2,12800,1/20/2024,2020,No
1037,106,Mastercard,Debit,11/20/2024,YES,2,11154,2/4/2024,2007,No
4654,106,Visa,Debit,11/7/2024,YES,1,19419,9/7/2024,2010,No
2124,106,Mastercard,Credit,6/22/2024,YES,2,9100,3/6/2024,2011,No
3484,106,Mastercard,Debit,5/22/2024,YES,1,9471,6/10/2024,2011,No
5310,106,Visa,Debit,2/24/2024,YES,2,10331,10/15/2024,2015,No
2794,1784,Mastercard,Credit,11/4/2024,YES,1,15900,5/1/1997,2009,No
5330,1924,Mastercard,Credit,5/20/2024,YES,1,5200,10/18/2024,2018,No
5739,671,Mastercard,Credit,2/20/2024,YES,1,8600,11/18/2024,2018,No
5592,671,Visa,Credit,5/24/2024,YES,1,8700,11/9/2024,2009,No
3485,1472,Mastercard,Debit,3/18/2024,YES,1,25236,6/10/2024,2011,No
2196,1472,Mastercard,Credit,2/11/2024,YES,2,10400,3/8/2024,2008,No
3393,1472,Mastercard,Debit (Prepaid),10/24/2024,YES,2,38,6/8/2024,2013,No
4647,855,Mastercard,Debit (Prepaid),9/20/2024,YES,1,106,9/7/2024,2010,No
3670,855,Visa,Debit,4/21/2024,YES,1,15975,7/1/2024,2011,No
5916,855,Visa,Debit,12/23/2024,YES,2,12188,12/7/2024,2011,No
5715,855,Visa,Debit,3/22/2024,YES,2,11928,11/15/2024,2015,No
2702,855,Mastercard,Debit,8/21/2024,YES,2,13841,4/12/2024,2012,No
4317,981,Amex,Credit,3/24/2024,YES,1,7500,8/10/2024,2011,No
3828,1030,Visa,Debit,9/13/2024,YES,2,4269,7/7/2024,2009,No
2936,1030,Mastercard,Credit,2/24/2024,YES,2,12600,5/7/2024,2011,No
2415,1030,Amex,Credit,9/3/2024,YES,1,16500,4/1/2024,2016,No
4677,1030,Mastercard,Debit,11/8/2024,YES,1,19152,9/8/2024,2009,No
4072,384,Visa,Debit,2/24/2024,YES,2,19349,7/18/2024,2018,No
4492,80,Visa,Debit,9/22/2024,YES,2,1703,9/1/1997,2009,No
307,80,Visa,Credit,6/17/2024,YES,2,2800,1/12/2024,2012,No
2689,80,Visa,Debit,2/24/2024,YES,1,13569,4/11/2024,2011,No
3829,80,Visa,Credit,1/24/2024,YES,1,10700,7/7/2024,2008,No
3917,80,Visa,Credit,6/22/2024,YES,2,14500,7/9/2024,2009,No
5027,1331,Mastercard,Debit (Prepaid),9/21/2024,YES,1,26,10/5/2024,2010,No
6130,205,Visa,Debit,5/21/2024,YES,2,25621,12/16/2024,2016,No
3620,205,Mastercard,Debit,5/24/2024,YES,1,12193,6/17/2024,2017,No
3639,205,Visa,Debit,7/18/2024,YES,1,14247,6/18/2024,2018,No
2861,205,Mastercard,Debit,2/20/2024,YES,2,14859,5/4/2024,2009,No
5037,1048,Visa,Credit,9/14/2024,NO,2,13400,10/5/2024,2011,No
2048,1048,Mastercard,Credit,8/20/2024,YES,2,12500,3/3/2024,2003,No
4509,1048,Amex,Credit,12/9/2024,YES,2,3800,9/1/2024,2009,No
2542,1048,Mastercard,Debit,6/14/2024,YES,2,22527,4/7/2024,2011,No
677,1801,Mastercard,Debit,9/20/2024,YES,1,7284,1/20/2024,2020,No
5266,1490,Visa,Debit,4/22/2024,YES,1,22856,10/12/2024,2012,No
1369,1490,Visa,Debit,1/21/2024,YES,1,20225,2/16/2024,2016,No
1965,1490,Visa,Debit,2/20/2024,NO,1,15742,2/20/2024,2020,No
5950,1490,Visa,Credit,11/21/2024,NO,1,11400,12/8/2024,2008,No
2524,818,Amex,Credit,8/8/2024,YES,1,6200,4/7/2024,2014,No
3728,818,Amex,Credit,10/5/2024,YES,2,500,7/5/2024,2009,No
5540,818,Mastercard,Credit,11/21/2024,YES,1,7100,11/8/2024,2017,No
5874,818,Visa,Debit,3/22/2024,YES,1,15522,12/6/2024,2015,No
992,818,Mastercard,Debit,9/23/2024,YES,2,19640,2/1/2024,2010,No
5499,1463,Mastercard,Debit,6/20/2024,YES,1,13930,11/7/2024,2010,No
3591,1463,Mastercard,Debit,2/21/2024,YES,2,22357,6/15/2024,2015,No
5245,1463,Mastercard,Credit,1/22/2024,YES,1,7700,10/11/2024,2011,No
3542,1463,Amex,Credit,9/23/2024,NO,1,5100,6/12/2024,2012,No
678,1835,Mastercard,Debit,1/20/2024,YES,2,12191,1/20/2024,2020,No
2351,952,Visa,Debit,2/24/2024,YES,1,58234,3/15/2024,2015,No
1275,952,Mastercard,Debit,7/21/2024,YES,2,76966,2/11/2024,2011,No
3611,616,Mastercard,Credit,5/23/2024,YES,2,4500,6/16/2024,2016,No
6050,638,Mastercard,Debit,7/24/2024,YES,1,25551,12/11/2024,2011,No
2068,638,Mastercard,Debit,3/21/2024,YES,2,21253,3/4/2024,2011,No
3394,638,Mastercard,Debit,12/23/2024,YES,2,10274,6/8/2024,2008,No
4445,638,Amex,Credit,11/15/2024,YES,2,4800,8/15/2024,2015,No
914,638,Visa,Debit,12/23/2024,YES,2,19934,1/20/2024,2020,No
1966,1366,Visa,Debit,9/22/2024,YES,2,8829,2/20/2024,2020,No
315,1366,Mastercard,Credit,7/24/2024,YES,2,12400,1/13/2024,2013,No
2374,1366,Mastercard,Debit,2/20/2024,YES,1,17691,3/18/2024,2018,No
2974,443,Mastercard,Debit,5/13/2024,YES,2,15317,5/8/2024,2013,No
6111,336,Mastercard,Debit,6/20/2024,YES,1,19612,12/15/2024,2015,No
679,611,Mastercard,Debit,1/20/2024,YES,2,10304,1/20/2024,2020,No
2364,973,Mastercard,Debit,2/21/2024,YES,1,16229,3/17/2024,2017,No
5716,973,Visa,Debit,11/24/2024,YES,1,8366,11/15/2024,2015,No
5706,973,Visa,Debit,6/23/2024,YES,2,7688,11/14/2024,2014,No
3833,973,Amex,Credit,9/24/2024,YES,1,8300,7/8/2024,2015,No
680,632,Mastercard,Debit,5/22/2024,YES,1,16557,1/20/2024,2020,No
3898,1918,Mastercard,Debit,8/24/2024,YES,2,18627,7/9/2024,2015,No
1967,1827,Visa,Debit,8/22/2024,YES,1,23156,2/20/2024,2020,No
3959,1827,Visa,Debit,2/24/2024,YES,1,30041,7/10/2024,2011,No
5246,1827,Mastercard,Debit,2/24/2024,YES,1,29137,10/11/2024,2011,No
4546,1827,Amex,Credit,7/21/2024,YES,1,10400,9/4/2024,2017,No
3395,1827,Mastercard,Credit,2/22/2024,YES,2,13500,6/8/2024,2008,No
5727,1827,Mastercard,Debit,2/23/2024,YES,1,17663,11/16/2024,2016,No
681,70,Mastercard,Debit,8/21/2024,NO,2,30637,1/20/2024,2020,No
4464,672,Mastercard,Debit,10/21/2024,NO,1,8540,8/17/2024,2017,No
3396,672,Mastercard,Debit,2/12/2024,YES,1,9397,6/8/2024,2010,No
915,672,Visa,Debit,9/20/2024,YES,1,12329,1/20/2024,2020,No
5001,672,Visa,Debit,1/20/2024,YES,1,8333,10/3/2024,2007,No
5345,1461,Visa,Credit,9/20/2024,YES,2,5200,10/19/2024,2019,No
2668,1461,Visa,Debit,8/10/2024,YES,2,35757,4/10/2024,2011,No
2886,1461,Mastercard,Credit,3/15/2024,NO,1,16600,5/5/2024,2015,No
4535,1461,Mastercard,Debit,6/20/2024,YES,2,23754,9/3/2024,2018,No
2090,1461,Mastercard,Debit,10/24/2024,YES,2,14480,3/5/2024,2009,No
103,1461,Mastercard,Debit,10/23/2024,YES,2,6237,1/6/2024,2007,No
916,510,Visa,Credit,2/23/2024,NO,1,9200,1/20/2024,2020,No
917,510,Visa,Debit,1/20/2024,YES,2,14797,1/20/2024,2020,No
5638,256,Visa,Credit,2/23/2024,YES,1,9400,11/10/2024,2013,No
3989,256,Visa,Debit (Prepaid),6/24/2024,YES,2,50,7/11/2024,2011,No
6089,256,Mastercard,Credit,2/20/2024,YES,2,1800,12/13/2024,2013,No
2850,256,Amex,Credit,10/24/2024,YES,1,12400,5/4/2024,2014,No
147,256,Visa,Credit,12/10/2024,YES,2,14300,1/7/2024,2007,No
1276,256,Mastercard,Debit,12/24/2024,YES,1,27489,2/11/2024,2011,No
1968,1410,Visa,Debit,1/22/2024,YES,2,7846,2/20/2024,2020,No
1720,574,Mastercard,Credit,9/21/2024,YES,2,12500,2/20/2024,2020,No
435,574,Discover,Credit,4/20/2024,NO,2,10500,1/20/2024,2020,No
1721,574,Mastercard,Debit (Prepaid),2/20/2024,YES,1,72,2/20/2024,2020,No
1722,574,Mastercard,Credit,5/20/2024,YES,1,8800,2/20/2024,2020,No
6015,1837,Mastercard,Debit,1/11/2024,YES,1,11199,12/10/2024,2010,No
259,1837,Visa,Debit,5/20/2024,YES,1,8800,1/10/2024,2010,No
5275,1837,Mastercard,Debit (Prepaid),9/21/2024,YES,1,83,10/13/2024,2013,No
2256,1837,Mastercard,Debit,11/24/2024,NO,1,7217,3/10/2024,2010,No
5307,1974,Mastercard,Credit,9/22/2024,YES,2,9000,10/15/2024,2015,No
278,1974,Mastercard,Debit,1/20/2024,YES,1,15195,1/11/2024,2011,No
2257,1974,Mastercard,Debit,2/24/2024,YES,1,14747,3/10/2024,2010,No
1723,30,Mastercard,Debit,2/20/2024,YES,2,8998,2/20/2024,2020,No
1429,1270,Amex,Credit,3/23/2024,YES,2,20400,2/20/2024,2020,No
4313,1270,Visa,Debit,9/22/2024,YES,2,13653,8/9/2024,2016,No
222,1815,Amex,Credit,2/20/2024,YES,2,17800,1/10/2024,2011,No
4582,1815,Mastercard,Debit (Prepaid),7/24/2024,YES,2,52,9/5/2024,2015,No
4371,1815,Mastercard,Debit (Prepaid),9/23/2024,YES,2,56,8/11/2024,2011,No
2035,1815,Mastercard,Debit,1/24/2024,YES,2,3099,3/2/2024,2012,No
682,805,Mastercard,Debit,5/20/2024,YES,1,11805,1/20/2024,2020,No
918,805,Visa,Debit,1/20/2024,YES,1,17535,1/20/2024,2020,No
3233,464,Amex,Credit,8/22/2024,YES,2,18000,6/2/2024,2011,No
1724,1042,Mastercard,Debit (Prepaid),11/24/2024,YES,2,95,2/20/2024,2020,No
2170,1579,Discover,Credit,9/20/2024,YES,1,8200,3/8/2024,2014,No
11,1579,Mastercard,Debit,11/23/2024,YES,2,2143,1/1/1999,2013,No
4163,1579,Mastercard,Debit,12/21/2024,YES,2,6550,8/5/2024,2016,No
3976,1579,Mastercard,Credit,4/24/2024,YES,2,12800,7/11/2024,2011,No
3830,1579,Visa,Debit,2/20/2024,YES,1,15960,7/7/2024,2010,No
683,830,Mastercard,Credit,2/20/2024,YES,2,19000,1/20/2024,2020,No
3899,830,Mastercard,Debit,6/16/2024,YES,1,26575,7/9/2024,2011,No
4678,465,Mastercard,Credit,6/21/2024,YES,2,5800,9/8/2024,2008,No
2433,465,Mastercard,Debit,5/21/2024,YES,2,16047,4/2/2024,2011,No
4879,1954,Visa,Credit,4/24/2024,YES,2,5900,9/14/2024,2014,No
2387,1954,Mastercard,Debit,5/24/2024,YES,2,22722,3/19/2024,2019,No
316,1954,Mastercard,Debit,7/13/2024,YES,2,21258,1/13/2024,2013,No
4749,959,Visa,Debit (Prepaid),7/20/2024,YES,2,18,9/9/2024,2009,No
1231,959,Mastercard,Debit (Prepaid),8/23/2024,YES,2,8,2/10/2024,2017,No
5693,1049,Visa,Debit,3/23/2024,YES,2,14446,11/13/2024,2013,No
2816,1049,Mastercard,Credit,8/16/2024,YES,1,10500,5/1/2024,2009,No
5823,1049,Visa,Debit,12/23/2024,YES,2,13122,12/4/2024,2009,No
5553,1049,Visa,Debit,11/12/2024,YES,1,24519,11/8/2024,2014,No
1310,1049,Visa,Credit,5/15/2024,YES,1,9400,2/12/2024,2012,No
4265,1049,Mastercard,Debit,3/22/2024,YES,2,12121,8/8/2024,2010,No
684,1925,Mastercard,Credit,11/21/2024,NO,2,1300,1/20/2024,2020,No
685,1925,Mastercard,Credit,1/20/2024,YES,1,17500,1/20/2024,2020,No
3940,1088,Mastercard,Credit,1/23/2024,YES,1,10700,7/10/2024,2011,No
4574,1088,Amex,Credit,1/23/2024,YES,2,7300,9/5/2024,2010,No
6095,1088,Visa,Debit,6/16/2024,YES,1,15194,12/13/2024,2013,No
4106,14,Visa,Credit,6/24/2024,YES,1,5400,8/1/2024,2008,No
2076,14,Amex,Credit,12/22/2024,YES,2,14100,3/5/2024,2008,No
2164,14,Visa,Debit,4/18/2024,YES,2,3899,3/7/2024,2008,No
5159,14,Mastercard,Debit (Prepaid),5/20/2024,YES,1,22,10/9/2024,2010,No
3082,14,Visa,Debit,4/22/2024,NO,1,16464,5/10/2024,2012,No
4266,162,Mastercard,Debit,5/22/2024,YES,1,39591,8/8/2024,2011,No
5938,162,Mastercard,Debit,12/22/2024,YES,1,39452,12/8/2024,2010,No
5694,162,Visa,Debit,3/14/2024,YES,2,27266,11/13/2024,2013,No
2240,162,Visa,Credit,10/20/2024,YES,2,15400,3/9/2024,2012,No
3569,162,Mastercard,Credit,2/14/2024,YES,1,16700,6/13/2024,2013,No
5371,1692,Mastercard,Debit,3/20/2024,YES,1,38048,11/1/2024,2007,No
5618,1692,Mastercard,Debit,1/22/2024,YES,2,7564,11/10/2024,2013,No
3646,1692,Mastercard,Debit,11/23/2024,YES,2,35203,7/1/1991,2010,No
5838,380,Mastercard,Credit,7/23/2024,YES,2,10800,12/5/2024,2010,No
3538,380,Visa,Credit,5/23/2024,NO,2,8000,6/11/2024,2011,No
4219,141,Mastercard,Debit,2/24/2024,YES,1,4729,8/7/2024,2014,No
3028,141,Visa,Credit,1/21/2024,YES,2,6400,5/9/2024,2009,No
5514,141,Visa,Credit,2/22/2024,YES,1,9200,11/7/2024,2014,No
4073,141,Visa,Credit,8/18/2024,NO,1,8000,7/18/2024,2018,No
2952,141,Visa,Debit,2/22/2024,YES,2,17235,5/7/2024,2007,No
3941,1348,Mastercard,Debit,11/20/2024,YES,2,1,7/10/2024,2010,No
3086,1348,Amex,Credit,10/21/2024,YES,2,0,5/11/2024,2011,No
2669,1348,Visa,Debit,9/10/2024,YES,1,1,4/10/2024,2010,No
4042,1348,Visa,Debit,8/18/2024,YES,1,1,7/15/2024,2015,No
4137,1348,Mastercard,Debit,12/24/2024,YES,1,0,8/4/2024,2009,No
4982,1348,Discover,Credit,4/23/2024,YES,1,0,10/3/2024,2007,No
6137,1256,Mastercard,Debit,10/21/2024,YES,2,28850,12/18/2024,2018,No
5160,1256,Mastercard,Credit,6/15/2024,YES,1,15700,10/9/2024,2010,No
236,1256,Mastercard,Debit (Prepaid),1/21/2024,YES,2,79,1/10/2024,2011,No
6116,1256,Visa,Credit,1/20/2024,YES,2,18500,12/15/2024,2015,No
1969,1690,Visa,Debit,5/22/2024,YES,2,14495,2/20/2024,2020,No
686,1690,Mastercard,Debit,12/23/2024,YES,2,15906,1/20/2024,2020,No
5717,169,Visa,Debit,7/22/2024,YES,1,10194,11/15/2024,2015,No
5655,169,Mastercard,Debit (Prepaid),9/21/2024,YES,2,91,11/11/2024,2011,No
3256,169,Mastercard,Debit,2/24/2024,YES,1,12591,6/3/2024,2010,No
2317,169,Mastercard,Debit,7/22/2024,NO,1,10574,3/13/2024,2013,No
4220,1955,Mastercard,Debit (Prepaid),1/20/2024,YES,2,92,8/7/2024,2009,No
4184,1955,Mastercard,Debit,3/21/2024,YES,1,7338,8/6/2024,2016,No
5712,1807,Mastercard,Debit,3/22/2024,YES,2,26838,11/15/2024,2015,No
4123,1807,Visa,Debit,9/9/2024,YES,1,38154,8/3/2024,2011,No
2823,1807,Amex,Credit,8/20/2024,YES,2,13200,5/2/2024,2014,No
165,1807,Mastercard,Debit (Prepaid),3/14/2024,YES,1,89,1/8/2024,2015,No
2837,1807,Amex,Credit,4/7/2024,YES,2,3900,5/3/2024,2008,No
5875,102,Visa,Debit,7/24/2024,YES,1,7676,12/6/2024,2010,No
3816,257,Mastercard,Debit,3/22/2024,YES,2,13345,7/7/2024,2010,No
4386,257,Visa,Credit,11/24/2024,YES,1,8000,8/11/2024,2011,No
5127,257,Mastercard,Debit (Prepaid),3/22/2024,YES,2,87,10/8/2024,2012,No
104,257,Mastercard,Debit,10/24/2024,YES,2,6395,1/6/2024,2014,No
687,911,Mastercard,Credit,1/23/2024,YES,1,8900,1/20/2024,2020,No
2748,987,Mastercard,Debit (Prepaid),2/24/2024,YES,1,69,4/15/2024,2015,No
4146,987,Visa,Debit,1/21/2024,YES,1,18912,8/4/2024,2008,No
5090,987,Mastercard,Debit,9/21/2024,YES,1,23021,10/7/2024,2011,No
373,987,Mastercard,Debit,8/21/2024,YES,1,21985,1/18/2024,2018,No
919,101,Visa,Credit,12/23/2024,YES,2,5300,1/20/2024,2020,No
237,1141,Mastercard,Debit,7/20/2024,YES,2,2397,1/10/2024,2013,No
3817,1141,Mastercard,Credit,11/12/2024,YES,2,2800,7/7/2024,2010,No
3624,1141,Visa,Debit,2/20/2024,YES,1,10466,6/17/2024,2017,No
3269,1141,Amex,Credit,12/12/2024,NO,1,9400,6/4/2024,2011,No
5224,1141,Visa,Debit,6/23/2024,YES,2,20161,10/10/2024,2010,No
1277,1682,Mastercard,Credit,9/24/2024,YES,1,12600,2/11/2024,2015,No
2517,1682,Visa,Credit,1/24/2024,NO,1,14300,4/6/2024,2007,No
3407,1682,Visa,Debit,3/22/2024,YES,1,23452,6/8/2024,2011,No
238,1682,Mastercard,Credit,10/21/2024,YES,2,13200,1/10/2024,2014,No
3408,1682,Visa,Credit,1/13/2024,YES,1,13500,6/8/2024,2008,No
920,481,Visa,Credit,1/24/2024,YES,1,17600,1/20/2024,2020,No
688,978,Mastercard,Debit,8/20/2024,YES,2,16558,1/20/2024,2020,No
689,1550,Mastercard,Debit,12/24/2024,YES,1,44717,1/20/2024,2020,No
1725,1550,Mastercard,Credit,11/21/2024,NO,1,13700,2/20/2024,2020,No
690,1550,Mastercard,Debit,4/20/2024,YES,2,14332,1/20/2024,2020,No
1970,1162,Visa,Debit,6/22/2024,YES,1,15695,2/20/2024,2020,No
1454,1162,Discover,Credit,2/20/2024,YES,1,13700,2/20/2024,2020,No
2365,172,Mastercard,Debit,10/20/2024,YES,1,19600,3/17/2024,2017,No
3458,172,Visa,Debit,6/21/2024,YES,1,17815,6/9/2024,2010,No
1232,172,Mastercard,Debit,11/15/2024,YES,1,16373,2/10/2024,2010,No
31,892,Visa,Debit,11/21/2024,YES,2,14340,1/2/2024,2009,No
5656,315,Mastercard,Debit (Prepaid),8/24/2024,YES,1,109,11/11/2024,2011,No
1726,315,Mastercard,Debit,3/23/2024,YES,1,16218,2/20/2024,2020,No
3121,315,Mastercard,Debit,5/24/2024,YES,1,22115,5/12/2024,2012,No
3246,1739,Visa,Debit (Prepaid),4/24/2024,YES,1,80,6/2/2024,2011,No
1727,836,Mastercard,Debit,2/20/2024,NO,2,18261,2/20/2024,2020,No
2413,39,Visa,Debit,12/12/2024,YES,1,1325,4/1/2000,2011,No
2039,39,Visa,Credit,1/23/2024,YES,2,16900,3/2/2024,2007,No
413,155,Amex,Credit,2/23/2024,YES,2,6500,1/20/2024,2020,No
279,155,Mastercard,Credit,2/21/2024,NO,1,7800,1/11/2024,2011,No
239,155,Mastercard,Debit,12/22/2024,NO,1,9294,1/10/2024,2011,No
2281,155,Mastercard,Debit,12/11/2024,YES,2,12163,3/11/2024,2011,No
3111,155,Visa,Debit,1/20/2024,YES,2,14959,5/11/2024,2011,No
5793,155,Mastercard,Debit (Prepaid),11/23/2024,YES,2,15,12/3/2024,2010,No
2026,1305,Mastercard,Debit,7/22/2024,YES,1,18118,3/1/2024,2007,No
1260,1305,Visa,Debit,3/23/2024,YES,2,22025,2/10/2024,2010,No
2229,1305,Mastercard,Credit,9/11/2024,YES,1,9100,3/9/2024,2015,No
3409,1504,Visa,Debit,10/13/2024,YES,2,16064,6/8/2024,2011,No
3486,1504,Mastercard,Credit,9/24/2024,YES,1,6000,6/10/2024,2011,No
5373,1504,Visa,Debit,2/23/2024,YES,2,7136,11/1/2024,2014,No
4963,1504,Discover,Credit,4/21/2024,YES,1,3900,10/2/2024,2010,No
3977,1504,Mastercard,Debit,1/20/2024,YES,1,8444,7/11/2024,2011,No
4119,1105,Mastercard,Debit,11/20/2024,YES,2,12692,8/3/2024,2012,No
2036,1105,Mastercard,Debit,4/20/2024,YES,2,9027,3/2/2024,2015,No
218,1105,Visa,Debit,10/20/2024,YES,1,4507,1/9/2024,2019,No
691,1761,Mastercard,Debit,5/24/2024,YES,1,17963,1/20/2024,2020,No
1971,1761,Visa,Credit,2/20/2024,YES,1,12200,2/20/2024,2020,No
1728,1761,Mastercard,Debit,2/20/2024,YES,2,1996,2/20/2024,2020,No
1729,215,Mastercard,Debit,1/21/2024,YES,2,19998,2/20/2024,2020,No
1430,215,Amex,Credit,2/20/2024,YES,2,15600,2/20/2024,2020,No
1325,948,Mastercard,Debit,5/23/2024,YES,1,13035,2/13/2024,2013,No
3083,948,Visa,Credit,6/23/2024,YES,2,8300,5/10/2024,2010,No
1265,948,Amex,Credit,7/24/2024,YES,2,6200,2/11/2024,2011,No
5695,948,Visa,Debit,3/24/2024,YES,2,11795,11/13/2024,2013,No
3376,948,Discover,Credit,5/11/2024,YES,1,7900,6/8/2024,2013,No
1455,862,Discover,Credit,2/20/2024,YES,1,12900,2/20/2024,2020,No
921,862,Visa,Debit,12/20/2024,YES,2,6556,1/20/2024,2020,No
3167,862,Mastercard,Credit,5/22/2024,NO,1,3800,5/15/2024,2015,No
5103,1514,Visa,Credit,10/21/2024,YES,2,7800,10/7/2024,2008,No
3325,1514,Mastercard,Credit,2/16/2024,YES,2,10900,6/6/2024,2012,No
78,1514,Mastercard,Debit,12/24/2024,YES,1,1846,1/5/2024,2005,No
4679,1514,Mastercard,Debit (Prepaid),8/16/2024,YES,1,76,9/8/2024,2015,No
4334,1514,Mastercard,Credit,7/20/2024,NO,1,0,8/10/2024,2010,No
2390,1698,Visa,Credit,1/22/2024,NO,1,13400,3/19/2024,2019,No
922,1698,Visa,Credit,1/20/2024,YES,1,15800,1/20/2024,2020,No
5639,1698,Visa,Debit,6/11/2024,YES,1,14744,11/10/2024,2010,No
436,1316,Discover,Credit,2/20/2024,YES,1,8700,1/20/2024,2020,No
692,1316,Mastercard,Debit,1/22/2024,YES,1,12088,1/20/2024,2020,No
330,1316,Mastercard,Credit,11/24/2024,YES,2,4700,1/14/2024,2014,No
1972,1316,Visa,Debit,1/24/2024,YES,2,11983,2/20/2024,2020,No
1730,1316,Mastercard,Debit,2/20/2024,YES,1,11557,2/20/2024,2020,No
693,1831,Mastercard,Debit,2/20/2024,YES,1,12152,1/20/2024,2020,No
437,1831,Discover,Credit,10/23/2024,YES,2,11100,1/20/2024,2020,No
2293,889,Visa,Credit,9/22/2024,YES,1,14700,3/11/2024,2011,No
4522,526,Mastercard,Debit (Prepaid),6/21/2024,NO,1,52,9/2/2024,2013,No
5204,526,Mastercard,Debit,12/16/2024,YES,1,3224,10/10/2024,2013,No
5917,526,Visa,Debit,11/20/2024,YES,2,23001,12/7/2024,2013,No
2091,526,Mastercard,Debit,1/22/2024,YES,1,23652,3/5/2024,2014,No
5500,526,Mastercard,Debit (Prepaid),9/20/2024,YES,1,86,11/7/2024,2013,No
5091,231,Mastercard,Debit (Prepaid),8/21/2024,YES,2,80,10/7/2024,2011,No
4221,231,Mastercard,Debit,10/22/2024,YES,1,26097,8/7/2024,2011,No
5718,231,Visa,Debit,5/23/2024,YES,1,11032,11/15/2024,2015,No
2474,231,Visa,Credit,1/20/2024,YES,1,8900,4/4/2024,2011,No
414,231,Amex,Credit,2/20/2024,YES,2,4700,1/20/2024,2020,No
5255,910,Visa,Debit,5/22/2024,YES,1,10523,10/11/2024,2011,No
1431,910,Amex,Credit,2/20/2024,YES,1,8900,2/20/2024,2020,No
3918,876,Visa,Debit,5/21/2024,YES,1,6489,7/9/2024,2013,No
5773,876,Mastercard,Debit,9/20/2024,NO,2,9146,12/1/2024,2012,No
5342,1509,Mastercard,Debit (Prepaid),3/24/2024,YES,1,66,10/19/2024,2019,No
2352,1509,Visa,Debit,1/23/2024,NO,1,18138,3/15/2024,2015,No
1347,1509,Mastercard,Debit,2/21/2024,YES,1,23238,2/14/2024,2014,No
5276,1509,Mastercard,Debit,9/22/2024,YES,1,20706,10/13/2024,2013,No
3685,1509,Visa,Credit,8/22/2024,YES,2,12100,7/2/2024,2010,No
5696,1422,Visa,Debit,3/20/2024,YES,2,19781,11/13/2024,2013,No
4983,1422,Discover,Credit,3/23/2024,YES,2,9300,10/3/2024,2012,No
3212,1422,Mastercard,Debit,12/22/2024,NO,2,5451,6/1/1999,2012,No
5515,1422,Visa,Debit,2/16/2024,YES,2,6491,11/7/2024,2013,No
923,1400,Visa,Credit,2/23/2024,YES,1,6900,1/20/2024,2020,No
415,1400,Amex,Credit,5/24/2024,NO,2,6100,1/20/2024,2020,No
3796,492,Visa,Debit,5/22/2024,YES,1,16905,7/6/2024,2008,No
1002,1516,Mastercard,Debit,4/20/2024,YES,1,47153,2/2/2024,2006,No
3960,1516,Visa,Debit,12/22/2024,YES,2,25010,7/10/2024,2010,No
5973,1649,Mastercard,Debit,12/22/2024,YES,1,232,12/9/2024,2010,No
4410,1649,Mastercard,Credit,2/16/2024,YES,2,100,8/13/2024,2013,No
3697,1649,Mastercard,Debit (Prepaid),4/17/2024,YES,1,80,7/3/2024,2011,No
1432,1573,Amex,Credit,12/22/2024,YES,2,3300,2/20/2024,2020,No
3326,583,Mastercard,Debit,1/21/2024,YES,1,3483,6/6/2024,2013,No
343,583,Amex,Credit,2/24/2024,YES,2,13900,1/15/2024,2015,No
3238,1811,Mastercard,Debit,10/24/2024,YES,1,70187,6/2/2024,2011,No
291,1811,Visa,Debit,12/21/2024,NO,2,7821,1/11/2024,2014,No
3355,1811,Mastercard,Debit,10/24/2024,YES,2,96637,6/7/2024,2007,No
4894,1811,Discover,Credit,3/22/2024,YES,2,44200,9/16/2024,2016,No
2165,1811,Visa,Debit (Prepaid),8/23/2024,NO,1,68,3/7/2024,2007,No
331,1811,Mastercard,Debit (Prepaid),1/21/2024,YES,1,54,1/14/2024,2014,No
3978,1811,Mastercard,Debit,5/22/2024,YES,1,62519,7/11/2024,2011,No
3141,1811,Visa,Debit,11/22/2024,YES,1,87408,5/13/2024,2013,No
202,1054,Mastercard,Debit,3/24/2024,YES,2,15100,1/9/2024,2009,No
3860,1054,Mastercard,Debit,5/24/2024,YES,1,2303,7/8/2024,2011,No
924,1054,Visa,Credit,3/23/2024,YES,2,9000,1/20/2024,2020,No
5921,1678,Amex,Credit,10/21/2024,YES,1,12600,12/8/2024,2008,No
3435,1678,Mastercard,Debit,5/21/2024,YES,1,25027,6/9/2024,2009,No
4680,1678,Mastercard,Debit,1/23/2024,YES,1,30424,9/8/2024,2011,No
